scenario_id,dataset,family,task_count,variant,equal_budget,full_improvement_controllable_carbon_pct,full_improvement_controllable_energy_pct,full_improvement_gross_carbon_pct,full_improvement_gross_energy_pct,full_improvement_makespan_pct
rep_Google2011v2_flexible_dynamic_n030_811,Google2011v2,flexible_dynamic,30,no_dvfs,True,-8.498416100530006,-9.61560674322189,-2.087842730604636,-5.694340435737832,0.6774621122307594
rep_Google2011v2_flexible_dynamic_n030_811,Google2011v2,flexible_dynamic,30,no_carbon_shift,True,0.0,0.0,0.0,0.0,0.0
rep_Google2011v2_flexible_dynamic_n030_811,Google2011v2,flexible_dynamic,30,migration_disabled,True,89.70614120903453,57.47466558289162,69.46915203921822,45.35736079688436,-0.6178220387188255
rep_Google2011v2_flexible_dynamic_n030_811,Google2011v2,flexible_dynamic,30,no_race_to_idle,True,-8.498416100530006,-9.61560674322189,-2.087842730604636,-5.694340435737832,0.6774621122307594
rep_Google2011v2_flexible_dynamic_n030_811,Google2011v2,flexible_dynamic,30,no_legacy_guard,True,14.55593078203352,5.169976716413145,4.258601358438878,3.23986265430975,-0.6176663666743708
rep_Google2011v2_flexible_dynamic_n030_811,Google2011v2,flexible_dynamic,30,constructor_only,False,-3.124083628043212,-47.63482870421771,-0.7972978638875661,-24.713669522367898,1.5941230940689026
rep_Google2011v2_flexible_dynamic_n030_811,Google2011v2,flexible_dynamic,30,historical_v3c,False,32.35954034173986,28.552128887874304,11.104175524243466,19.70677280848852,-0.3696864484628991
rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,60,no_critical_tail_v6c,True,-3.4813853746275156,-3.4515691038400185,-0.042377568945222654,-2.4419906226618635,0.7002963198490811
rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,60,no_adaptive_active_pool,True,-3.4813853746275156,-3.4515691038400185,-0.042377568945222654,-2.4419906226618635,0.7002963198490811
rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,60,no_dvfs,True,-16.366645778973403,-20.597883145658805,-0.17740387755851494,-13.899209740077227,1.466988600589688
rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,60,no_carbon_shift,True,0.0,0.0,0.0,0.0,0.0
rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,60,migration_disabled,True,99.83596871331329,67.74275048315499,88.457211653749,60.00722394309837,-0.00045809939804560966
rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,60,no_race_to_idle,True,-16.366645778973403,-20.597883145658805,-0.17740387755851494,-13.899209740077227,1.466988600589688
rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,60,no_legacy_guard,True,3.5507399425789754,3.1576364061825855,0.046331981044271275,2.2765747425104146,0.24917200852138924
rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,60,constructor_only,False,24.438294620752686,30.691697423257484,0.40557050332718286,24.03464489665306,2.3842571448908108
rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,60,historical_v3c,False,15.965821497409477,16.617383243248486,0.2386490997376711,12.464071981105507,0.28130049012772557
rep_Google2011v2_flexible_dynamic_n090_827,Google2011v2,flexible_dynamic,90,no_critical_tail_v6c,True,5.288816741351618,7.05134937575624,0.08630597851483053,5.523100320660573,0.0
rep_Google2011v2_flexible_dynamic_n090_827,Google2011v2,flexible_dynamic,90,no_adaptive_active_pool,True,5.288816741351618,7.05134937575624,0.08630597851483053,5.523100320660573,0.0
rep_Google2011v2_flexible_dynamic_n090_827,Google2011v2,flexible_dynamic,90,no_dvfs,True,-3.6328191869164144,-3.692346297094625,-0.05425510912560633,-2.821418233145491,0.8023110787828482
rep_Google2011v2_flexible_dynamic_n090_827,Google2011v2,flexible_dynamic,90,no_carbon_shift,True,0.0,0.0,0.0,0.0,0.0
rep_Google2011v2_flexible_dynamic_n090_827,Google2011v2,flexible_dynamic,90,migration_disabled,True,99.84581682634557,64.42937470334381,90.9233815891596,58.26014198343305,-0.0007904610142937425
rep_Google2011v2_flexible_dynamic_n090_827,Google2011v2,flexible_dynamic,90,no_race_to_idle,True,-3.6328191869164144,-3.692346297094625,-0.05425510912560633,-2.821418233145491,0.8023110787828482
rep_Google2011v2_flexible_dynamic_n090_827,Google2011v2,flexible_dynamic,90,no_legacy_guard,True,99.62583936147938,3.7239646675070994,80.46423642787578,2.8944079938941174,-0.0007904610142937425
rep_Google2011v2_flexible_dynamic_n090_827,Google2011v2,flexible_dynamic,90,constructor_only,False,15.012541374884453,17.073841421665726,0.2725040100832526,13.69341534006244,1.273431467211235
rep_Google2011v2_flexible_dynamic_n090_827,Google2011v2,flexible_dynamic,90,historical_v3c,False,-1.320645288482885,-1.0700105290742894,-0.020166680672422492,-0.8225295019911115,0.3626402118800903
rep_Google2011v2_trace_dynamic_n030_811,Google2011v2,trace_dynamic,30,no_critical_tail_v6c,True,0.0,0.0,0.0,0.0,0.0
rep_Google2011v2_trace_dynamic_n030_811,Google2011v2,trace_dynamic,30,no_adaptive_active_pool,True,34.47787599932642,33.37374521749958,13.704707001369737,24.677073356067304,-0.6176663666743708
rep_Google2011v2_trace_dynamic_n030_811,Google2011v2,trace_dynamic,30,no_dvfs,True,-8.498416100530006,-9.61560674322189,-2.4212222630192306,-6.086555271132317,0.6774621122307594
rep_Google2011v2_trace_dynamic_n030_811,Google2011v2,trace_dynamic,30,no_carbon_shift,True,0.0,0.0,0.0,0.0,0.0
rep_Google2011v2_trace_dynamic_n030_811,Google2011v2,trace_dynamic,30,migration_disabled,True,89.70614120903453,57.47466558289162,72.45263311833946,46.920490159830884,-0.6178220387188255
rep_Google2011v2_trace_dynamic_n030_811,Google2011v2,trace_dynamic,30,no_race_to_idle,True,-8.498416100530006,-9.61560674322189,-2.4212222630192306,-6.086555271132317,0.6774621122307594
rep_Google2011v2_trace_dynamic_n030_811,Google2011v2,trace_dynamic,30,no_legacy_guard,True,14.55593078203352,5.169976716413145,4.890058818622286,3.4429723843972058,-0.6176663666743708
rep_Google2011v2_trace_dynamic_n030_811,Google2011v2,trace_dynamic,30,constructor_only,False,30.076825477355605,-38.86317121566345,11.490311027126689,-22.40577598508951,1.5942463866712302
rep_Google2011v2_trace_dynamic_n030_811,Google2011v2,trace_dynamic,30,historical_v3c,False,29.866629768276574,27.87393677255509,11.388852796344995,20.176423533470732,-0.3696864484628991
rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,60,no_critical_tail_v6c,True,-7.291010125966667,-6.8247048757952316,-0.09912325410849764,-4.999332286746701,0.4522511947131206
rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,60,no_adaptive_active_pool,True,-7.291010125966667,-6.8247048757952316,-0.09912325410849764,-4.999332286746701,0.4522511947131206
rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,60,no_dvfs,True,-20.650636106170822,-24.530090623849645,-0.25003988015657447,-17.20637458930903,1.220858630037971
rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,60,no_carbon_shift,True,0.0,0.0,0.0,0.0,0.0
rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,60,migration_disabled,True,99.82992996878455,66.69097250440885,89.53284835833664,59.87433111659461,-0.2502536700154107
rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,60,no_race_to_idle,True,-20.650636106170822,-24.530090623849645,-0.25003988015657447,-17.20637458930903,1.220858630037971
rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,60,no_legacy_guard,True,0.0,0.0,0.0,0.0,0.0
rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,60,constructor_only,False,18.830068521501815,22.350457676514367,0.3369085136915151,17.66271144352296,-0.07040572656700152
rep_Google2011v2_trace_dynamic_n060_823,Google2011v2,trace_dynamic,60,historical_v3c,False,12.861351596573176,13.887093908737357,0.21461675857768345,10.729167020347946,0.032208736762647204
rep_Google2011v2_trace_dynamic_n090_827,Google2011v2,trace_dynamic,90,no_critical_tail_v6c,True,5.288816741351618,7.05134937575624,0.09691714374401975,5.646253605662104,0.0
rep_Google2011v2_trace_dynamic_n090_827,Google2011v2,trace_dynamic,90,no_adaptive_active_pool,True,5.288816741351618,7.05134937575624,0.09691714374401975,5.646253605662104,0.0
rep_Google2011v2_trace_dynamic_n090_827,Google2011v2,trace_dynamic,90,no_dvfs,True,-3.6328191869164144,-3.692346297094625,-0.060936217392595186,-2.8900214762271923,0.8023110787828482
rep_Google2011v2_trace_dynamic_n090_827,Google2011v2,trace_dynamic,90,no_carbon_shift,True,0.0,0.0,0.0,0.0,0.0
rep_Google2011v2_trace_dynamic_n090_827,Google2011v2,trace_dynamic,90,migration_disabled,True,99.84581682634557,64.42937470334381,91.83681808653276,58.82701761117133,-0.0007904610142937425
rep_Google2011v2_trace_dynamic_n090_827,Google2011v2,trace_dynamic,90,no_race_to_idle,True,-3.6328191869164144,-3.692346297094625,-0.060936217392595186,-2.8900214762271923,0.8023110787828482
rep_Google2011v2_trace_dynamic_n090_827,Google2011v2,trace_dynamic,90,no_legacy_guard,True,99.62583936147938,3.7239646675070994,82.22446431819438,2.9607839742152606,-0.0007904610142937425
rep_Google2011v2_trace_dynamic_n090_827,Google2011v2,trace_dynamic,90,constructor_only,False,4.035329613279847,4.744797438048384,0.07299867100460761,3.780624910882082,0.3626402118800903
rep_Google2011v2_trace_dynamic_n090_827,Google2011v2,trace_dynamic,90,historical_v3c,False,-1.320645288482885,-2.5872166884310106,-0.02264910535291179,-2.0297305315803804,0.3626402118800903
