track,method,metric,n_scenarios,mean,median,std,best,worst
sla_stress,hcsmo_v6d,gross_horizon_energy_wh,12,580.3375738250274,559.9534066520594,580.1644506220817,22.71426016305584,1178.5147428939679
sla_stress,hcsmo_v6d,makespan_s,12,1111.0869866692472,1074.887347132637,1143.8676297612424,15.488104481773917,2260.193880609935
sla_stress,hcsmo_v6d,deadline_miss_ratio,12,0.0,0.0,0.0,0.0,0.0
sla_stress,hcsmo_v6d,total_tardiness_s,12,0.0,0.0,0.0,0.0,0.0
sla_stress,hcsmo_v6d,migration_volume_gib,12,40.32535412972114,31.293194089292648,19.92328710911045,17.621743069396533,75.58470737452397
sla_stress,hcsmo_v6d,migration_energy_wh,12,2.4195212477832686,1.8775916453575587,1.195397226546627,1.0573045841637918,4.535082442471437
sla_stress,hcsmo_v6d,migration_emissions_g,12,0.2942943381039624,0.22665133445977062,0.14219543800678006,0.12180549975409548,0.56448049698444
sla_stress,hcsmo_v6d,active_node_count,12,5.583333333333333,5.0,3.3967453227875044,3.0,16.0
sla_stress,hcsmo_v6d,wall_time_s,12,50.04429784391732,50.822328840999944,6.156426938213079,41.65138443500109,57.16167014799976
sla_stress,hcsmo_v6d,actual_objective_calls,12,396.0,396.0,0.0,396.0,396.0
sla_stress,jellyfish_rts_adapted,scheduler_controllable_emissions_g,12,54.28220595046173,42.81182418399913,63.482580899764976,3.1695560854650946,210.31437057462156
sla_stress,jellyfish_rts_adapted,scheduler_controllable_energy_wh,12,546.5362343814851,515.1507326066367,548.0631561581366,24.19380200293141,1277.79821450504
sla_stress,jellyfish_rts_adapted,gross_horizon_emissions_g,12,61.56291385184331,48.49521200302794,70.54036055532724,3.3215629354460225,228.7175375061342
sla_stress,jellyfish_rts_adapted,gross_horizon_energy_wh,12,591.400124936356,549.9483764536745,595.0383000822751,25.003200970713863,1391.7340650754727
sla_stress,jellyfish_rts_adapted,makespan_s,12,1124.6766139757092,1084.4429040603864,1158.1508611672882,15.488104481773917,2307.745411447133
sla_stress,jellyfish_rts_adapted,deadline_miss_ratio,12,0.0,0.0,0.0,0.0,0.0
sla_stress,jellyfish_rts_adapted,total_tardiness_s,12,0.0,0.0,0.0,0.0,0.0
sla_stress,jellyfish_rts_adapted,migration_volume_gib,12,23.92599228103195,24.316786167266166,9.814897254069313,0.4531227850221166,33.21572828026743
sla_stress,jellyfish_rts_adapted,migration_energy_wh,12,1.4355595368619165,1.45900717003597,0.588893835244159,0.027187367101326996,1.992943696816046
sla_stress,jellyfish_rts_adapted,migration_emissions_g,12,0.16943049068708252,0.169976681075763,0.07135640652517328,0.007354182800908953,0.24611428851813896
sla_stress,jellyfish_rts_adapted,active_node_count,12,10.916666666666666,11.0,5.333570070503405,5.0,18.0
sla_stress,jellyfish_rts_adapted,wall_time_s,12,27.950065869749096,27.87859381999806,3.493099157771904,22.903525718997116,34.93912999599888
sla_stress,jellyfish_rts_adapted,actual_objective_calls,12,396.0,396.0,0.0,396.0,396.0
sla_stress,meo_adapted,scheduler_controllable_emissions_g,12,54.28212497924079,42.81182418399913,63.48254082435725,3.1695560854650946,210.31437057462156
sla_stress,meo_adapted,scheduler_controllable_energy_wh,12,546.5361126619499,515.1507326066367,548.0630398536969,24.19380200293141,1277.79821450504
sla_stress,meo_adapted,gross_horizon_emissions_g,12,61.56283288062237,48.49521200302794,70.54032013138588,3.3215629354460225,228.7175375061342
sla_stress,meo_adapted,gross_horizon_energy_wh,12,591.4000032168207,549.9483764536745,595.0381882294542,25.003200970713863,1391.7340650754727
sla_stress,meo_adapted,makespan_s,12,1124.6766139757092,1084.4429040603864,1158.1508611672882,15.488104481773917,2307.745411447133
sla_stress,meo_adapted,deadline_miss_ratio,12,0.0,0.0,0.0,0.0,0.0
sla_stress,meo_adapted,total_tardiness_s,12,0.0,0.0,0.0,0.0,0.0
sla_stress,meo_adapted,migration_volume_gib,12,23.92599228103195,24.316786167266166,9.814897254069313,0.4531227850221166,33.21572828026743
sla_stress,meo_adapted,migration_energy_wh,12,1.4355595368619165,1.45900717003597,0.588893835244159,0.027187367101326996,1.992943696816046
sla_stress,meo_adapted,migration_emissions_g,12,0.16943049068708252,0.169976681075763,0.07135640652517328,0.007354182800908953,0.24611428851813896
sla_stress,meo_adapted,active_node_count,12,10.916666666666666,11.0,5.333570070503405,5.0,18.0
sla_stress,meo_adapted,wall_time_s,12,18.464261012666764,18.479513373001282,1.7537652086348423,16.488821430000826,21.465915630997188
sla_stress,meo_adapted,actual_objective_calls,12,396.0,396.0,0.0,396.0,396.0
sla_stress,nsga_ii,scheduler_controllable_emissions_g,12,46.60935962063369,42.79331598923825,46.09442450328663,3.1691837816004913,118.27895076125644
sla_stress,nsga_ii,scheduler_controllable_energy_wh,12,535.3186310957058,514.9764069578777,532.916013218587,24.191352635401117,1143.7091402974543
sla_stress,nsga_ii,gross_horizon_emissions_g,12,53.89006752201528,48.47670380826706,53.7071339970992,3.3211906315814193,136.68211769276908
sla_stress,nsga_ii,gross_horizon_energy_wh,12,580.1825216505765,549.7740508049155,579.6631786662687,25.00075160318357,1257.644990867887
sla_stress,nsga_ii,makespan_s,12,1122.3695759773254,1084.4429040603864,1155.7638075980428,15.488104481773917,2307.745411447133
sla_stress,nsga_ii,deadline_miss_ratio,12,0.0,0.0,0.0,0.0,0.0
sla_stress,nsga_ii,total_tardiness_s,12,0.0,0.0,0.0,0.0,0.0
sla_stress,nsga_ii,migration_volume_gib,12,26.700847207122013,28.95978302544186,6.827878211672095,15.94160432790606,33.751381898102856
sla_stress,nsga_ii,migration_energy_wh,12,1.6020508324273204,1.7375869815265115,0.4096726927003258,0.9564962596743637,2.0250829138861715
sla_stress,nsga_ii,migration_emissions_g,12,0.19011157633986217,0.21238502583788016,0.05395328976098605,0.1200018835710392,0.2555272106342644
sla_stress,nsga_ii,active_node_count,12,11.166666666666666,12.5,5.254146991287986,5.0,18.0
sla_stress,nsga_ii,wall_time_s,12,24.10737849966684,24.78163322200089,2.998891706712779,20.447889316001238,27.72452598000018
sla_stress,nsga_ii,actual_objective_calls,12,396.0,396.0,0.0,396.0,396.0
sla_stress,ppo_joint,scheduler_controllable_emissions_g,12,106.29499855067901,103.27413495789622,104.49736711709637,6.3534467956824345,221.68936558814931
sla_stress,ppo_joint,scheduler_controllable_energy_wh,12,643.192142826954,619.7282987231862,636.912915970565,33.815841566687745,1313.9341693057208
sla_stress,ppo_joint,gross_horizon_emissions_g,12,113.57570645206057,108.87555910019051,112.0528958023005,6.503464404352904,239.73507386313838
sla_stress,ppo_joint,gross_horizon_energy_wh,12,688.0560333818247,653.163036940102,683.5069359770974,34.63179229436865,1425.5959166289315
sla_stress,ppo_joint,makespan_s,12,1159.5414458998614,1126.242937524832,1193.500359992062,16.519512381753884,2357.106022495951
sla_stress,ppo_joint,deadline_miss_ratio,12,0.0,0.0,0.0,0.0,0.0
sla_stress,ppo_joint,total_tardiness_s,12,0.0,0.0,0.0,0.0,0.0
sla_stress,ppo_joint,migration_volume_gib,12,0.4800024301387357,0.025709459526816508,0.8604842408119413,0.0,2.3718828321855345
sla_stress,ppo_joint,migration_energy_wh,12,0.02880014580832414,0.0015425675716089903,0.05162905444871648,0.0,0.1423129699311321
sla_stress,ppo_joint,migration_emissions_g,12,0.007545322945297181,0.0004172645281202319,0.013400021358411016,0.0,0.03667314650813658
sla_stress,ppo_joint,active_node_count,12,6.833333333333333,7.0,0.8348471099367217,6.0,8.0
sla_stress,ppo_joint,wall_time_s,12,582.5616445134998,580.5794285724996,12.347288036598416,562.1664311729983,604.086416664999
sla_stress,ppo_joint,actual_objective_calls,12,396.0,396.0,0.0,396.0,396.0
sla_stress,tm_moaoa_joint,scheduler_controllable_emissions_g,12,105.69520478149848,103.27413495789622,105.13060549769004,2.7292611215283227,221.68936558814931
sla_stress,tm_moaoa_joint,scheduler_controllable_energy_wh,12,641.1926093483352,619.7282987231862,639.0134005340552,21.745215195127386,1313.9341693057208
sla_stress,tm_moaoa_joint,gross_horizon_emissions_g,12,112.97591268288004,108.87555910019051,112.68507344087213,2.8792787301987923,239.73507386313838
sla_stress,tm_moaoa_joint,gross_horizon_energy_wh,12,686.0564999032059,653.163036940102,685.6048458157542,22.54402194378579,1425.5959166289315
sla_stress,tm_moaoa_joint,makespan_s,12,1159.4633927893835,1126.242937524832,1193.5819080134345,15.78803254844388,2357.106022495951
sla_stress,tm_moaoa_joint,deadline_miss_ratio,12,0.0,0.0,0.0,0.0,0.0
sla_stress,tm_moaoa_joint,total_tardiness_s,12,0.0,0.0,0.0,0.0,0.0
sla_stress,tm_moaoa_joint,migration_volume_gib,12,13.160394840772055,0.3386254113791328,29.410959216170355,0.0,77.73201149276478
sla_stress,tm_moaoa_joint,migration_energy_wh,12,0.7896236904463233,0.020317524682747973,1.7646575529702209,0.0,4.663920689565886
sla_stress,tm_moaoa_joint,migration_emissions_g,12,0.14271172762523324,0.0054958904266833265,0.31256361985611186,0.0,0.8329139212590225
sla_stress,tm_moaoa_joint,active_node_count,12,6.333333333333333,7.0,1.7232808737106582,3.0,8.0
sla_stress,tm_moaoa_joint,wall_time_s,12,31.096316586499825,30.402912985000512,5.298496573380965,25.24672962200202,37.37227440899915
sla_stress,tm_moaoa_joint,actual_objective_calls,12,396.0,396.0,0.0,396.0,396.0
