sensitivity_family,parameter,parameter_value,parameter_subvalue,track,scenario_id,base_scenario_id,dataset,family,node_count,task_count,scenario_seed,workload_seed,replication_index,replication_rule,budget,actual_objective_calls,wall_time_s,origin,total_facility_energy_wh,total_emissions_g,active_energy_wh,inactive_energy_wh,wake_energy_wh,active_node_count,legacy_finish_bounded_energy_wh,legacy_finish_bounded_emissions_g,finish_bounded_floor_energy_wh,finish_bounded_floor_emissions_g,fixed_horizon_end_s,fixed_horizon_duration_s,infrastructure_floor_energy_wh,infrastructure_floor_emissions_g,gross_horizon_energy_wh,gross_horizon_emissions_g,scheduler_controllable_energy_wh,scheduler_controllable_emissions_g,background_energy_share_pct,background_emissions_share_pct,makespan_s,deadline_miss_ratio,total_tardiness_s,migration_volume_gib,migration_energy_wh,migration_emissions_g
active_pool_size,pool_size,4,carbon,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.14359824400162324,fixed_pool_carbon_k4,923.0515430844691,41.38662735779924,647.641696830499,262.5435558448715,12.043055555555553,2.0,923.0515430844691,41.38662735779924,217.2963682853117,40.736994857648455,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,968.4568780021483,48.91772007281905,705.7551747991574,0.649632500150787,27.125802828198662,98.67198941572966,26837.75647821877,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
active_pool_size,pool_size,4,hybrid,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.1284516329978942,fixed_pool_hybrid_k4,1165.7554836365296,41.55155555729435,824.3861680708598,298.33496960102093,42.21111111111111,2.0,1165.7554836365296,41.55155555729435,217.2963682853117,40.736994857648455,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,1211.1608185542088,49.08264827231416,948.4591153512179,0.8145606996458952,21.690076097126756,98.3404304202849,26837.75647821877,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
active_pool_size,pool_size,4,speed,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.14695612699870253,fixed_pool_speed_k4,1035.8098060474013,40.68655891502246,718.0560851972014,276.33048599665716,40.599999999999994,1.0,1035.8098060474013,40.68655891502246,212.4494829548157,39.92745193341882,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,1086.0620262955763,49.02719455427189,823.3603230925855,0.7591069816036367,24.188462246399897,98.45166139220285,26239.129224555218,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
active_pool_size,pool_size,6,energy,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.13564967700222041,fixed_pool_energy_k6,831.753778657371,87.644173438675,586.7876920314583,240.7548631809906,3.3923611111111103,3.0,831.753778657371,87.644173438675,217.2963682853117,40.736994857648455,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,877.1591135750501,95.1752661536948,614.4574103720593,46.90717858102654,29.949150517549096,50.71494887623643,26837.75647821877,0.0,0.0,13.647705563531282,0.818862333811877,0.11111351381810304
active_pool_size,pool_size,6,carbon,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.13997254700370831,fixed_pool_carbon_k6,1012.7868207076165,40.863152039056914,708.620979507947,277.4842730127912,25.85833333333333,2.0,1012.7868207076165,40.863152039056914,214.60365421281392,40.287248788631985,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,1060.8848696977934,48.843990823093186,798.1831664948025,0.5759032504249291,24.762508233134206,98.82093325971098,26505.185781739012,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
active_pool_size,pool_size,6,hybrid,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.1395549739972921,fixed_pool_hybrid_k6,1146.0914931756254,41.53825989344445,804.5867928642305,298.6717432356344,42.009722222222216,2.0,1146.0914931756254,41.53825989344445,217.2963682853117,40.736994857648455,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,1191.4968280933047,49.06935260846426,928.7951248903137,0.8012650357959927,22.048040499056984,98.36707640675543,26837.75647821877,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
active_pool_size,pool_size,6,speed,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.16835727800207678,fixed_pool_speed_k6,1035.8098060474013,40.68655891502246,718.0560851972014,276.33048599665716,40.599999999999994,1.0,1035.8098060474013,40.68655891502246,212.4494829548157,39.92745193341882,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,1086.0620262955763,49.02719455427189,823.3603230925855,0.7591069816036367,24.188462246399897,98.45166139220285,26239.129224555218,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
active_pool_size,pool_size,8,energy,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.15700046299753012,fixed_pool_energy_k8,895.9563596394705,41.35568739425666,630.6359825979274,260.26797552133337,4.229166666666666,3.0,895.9563596394705,41.35568739425666,217.2963682853117,40.736994857648455,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,941.3616945571497,48.88678010927647,678.6599913541588,0.6186925366082079,27.906563940502753,98.73443794983994,26837.75647821877,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
active_pool_size,pool_size,8,carbon,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.14634278800076572,fixed_pool_carbon_k8,1012.7868207076165,40.863152039056914,708.620979507947,277.4842730127912,25.85833333333333,2.0,1012.7868207076165,40.863152039056914,214.60365421281392,40.287248788631985,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,1060.8848696977934,48.843990823093186,798.1831664948025,0.5759032504249291,24.762508233134206,98.82093325971098,26505.185781739012,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
active_pool_size,pool_size,8,hybrid,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.14975771299941698,fixed_pool_hybrid_k8,1146.0914931756254,41.53825989344445,804.5867928642305,298.6717432356344,42.009722222222216,2.0,1146.0914931756254,41.53825989344445,217.2963682853117,40.736994857648455,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,1191.4968280933047,49.06935260846426,928.7951248903137,0.8012650357959927,22.048040499056984,98.36707640675543,26837.75647821877,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
active_pool_size,pool_size,8,speed,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,1,0.1523204170007375,fixed_pool_speed_k8,1035.8098060474013,40.68655891502246,718.0560851972014,276.33048599665716,40.599999999999994,1.0,1035.8098060474013,40.68655891502246,212.4494829548157,39.92745193341882,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,1086.0620262955763,49.02719455427189,823.3603230925855,0.7591069816036367,24.188462246399897,98.45166139220285,26239.129224555218,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
makespan_guard,makespan_guard_pct,0.5,archive_reselection,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873084,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.7408943625408,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
makespan_guard,makespan_guard_pct,1.0,archive_reselection,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873084,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.7408943625408,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
makespan_guard,makespan_guard_pct,2.0,archive_reselection,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873084,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.7408943625408,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
controllable_energy_guard,controllable_energy_guard_pct,5.0,archive_reselection,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873084,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.7408943625408,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
controllable_energy_guard,controllable_energy_guard_pct,10.0,archive_reselection,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873084,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.7408943625408,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
controllable_energy_guard,controllable_energy_guard_pct,15.0,archive_reselection,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873084,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.7408943625408,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
gross_energy_guard,gross_energy_guard_pct,2.0,archive_reselection,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873084,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.7408943625408,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
gross_energy_guard,gross_energy_guard_pct,5.0,archive_reselection,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873084,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.7408943625408,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
gross_energy_guard,gross_energy_guard_pct,8.0,archive_reselection,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873084,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.7408943625408,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
legacy_guard,legacy_guard_pct,2.0,archive_reselection,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,uniform_pool_Google2011v2_node_027_turbo,849.0400310817827,40.716304353166194,594.4713472874012,243.1121156075048,10.633333333333333,1.0,849.0400310817827,40.716304353166194,213.61137670875124,40.12151529639688,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,898.1303575760223,48.862876629437565,635.4286543730315,0.594789056769315,29.249841182520637,98.78273835312643,26382.63195250113,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
legacy_guard,legacy_guard_pct,5.0,archive_reselection,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873084,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.7408943625408,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
legacy_guard,legacy_guard_pct,8.0,archive_reselection,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873084,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.7408943625408,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
migration_energy_threshold,migration_energy_fraction_limit_pct,0.0,archive_reselection,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873083,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.74089436254081,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.09692411944310333
migration_energy_threshold,migration_energy_fraction_limit_pct,0.5,archive_reselection,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873084,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.7408943625408,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
migration_energy_threshold,migration_energy_fraction_limit_pct,1.0,archive_reselection,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873084,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.7408943625408,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
migration_energy_threshold,migration_energy_fraction_limit_pct,2.0,archive_reselection,representative,rep_Google2011v2_flexible_dynamic_n060_823,rep_Google2011v2_flexible_dynamic_n060_823,Google2011v2,flexible_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,0,0.0,legacy_anchor_critical_tail_fast_turbo_4,869.4763775831983,40.487158948081095,615.2474245848613,244.30294036701568,9.102777777777776,4.0,869.4763775831983,40.487158948081095,212.1154640988809,39.87166299207953,354645.66116134095,32445.661161340948,262.7017032029912,48.26808757266827,920.0626166873084,48.883583528669824,657.3609134843174,0.6154959560015669,28.552589621437992,98.7408943625408,26197.87535185844,0.0,0.0,13.720580892403982,0.8232348535442389,0.0969241194431033
evaluation_budget,budget_factor,0.6,,representative,rep_Alibaba2017_trace_dynamic_n060_823,rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,130,5.783061305999581,v6c_anchor_critical_tail_turbo_1,241.78943422499236,20.434642558142592,1.3024891291033827,237.055777556336,1.611111111111111,1.0,241.78943422499236,20.434642558142592,208.50549696790054,20.338503988940097,180638.09669491503,25838.09669491503,209.20245623982908,20.39978093123487,242.48639349692084,20.49591950043737,33.28393725709182,0.09613856920249475,86.27389488659519,99.53093800353552,25752.01691657887,0.0,0.0,30.334273807366582,1.820056428441995,0.09613856920249472
evaluation_budget,budget_factor,0.8,,representative,rep_Alibaba2017_trace_dynamic_n060_823,rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,173,6.332918195003003,v6c_anchor_critical_tail_turbo_1,241.78943422499236,20.434642558142592,1.3024891291033827,237.055777556336,1.611111111111111,1.0,241.78943422499236,20.434642558142592,208.50549696790054,20.338503988940097,180638.09669491503,25838.09669491503,209.20245623982908,20.39978093123487,242.48639349692084,20.49591950043737,33.28393725709182,0.09613856920249475,86.27389488659519,99.53093800353552,25752.01691657887,0.0,0.0,30.334273807366582,1.820056428441995,0.09613856920249472
evaluation_budget,budget_factor,1.0,,representative,rep_Alibaba2017_trace_dynamic_n060_823,rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,7.436121746000026,v6c_anchor_critical_tail_turbo_1,241.78943422499236,20.434642558142592,1.3024891291033827,237.055777556336,1.611111111111111,1.0,241.78943422499236,20.434642558142592,208.50549696790054,20.338503988940097,180638.09669491503,25838.09669491503,209.20245623982908,20.39978093123487,242.48639349692084,20.49591950043737,33.28393725709182,0.09613856920249475,86.27389488659519,99.53093800353552,25752.01691657887,0.0,0.0,30.334273807366582,1.820056428441995,0.09613856920249472
evaluation_budget,budget_factor,1.2,,representative,rep_Alibaba2017_trace_dynamic_n060_823,rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,259,9.801194701001805,v6c_anchor_critical_tail_turbo_1,241.78943422499236,20.434642558142592,1.3024891291033827,237.055777556336,1.611111111111111,1.0,241.78943422499236,20.434642558142592,208.50549696790054,20.338503988940097,180638.09669491503,25838.09669491503,209.20245623982908,20.39978093123487,242.48639349692084,20.49591950043737,33.28393725709182,0.09613856920249475,86.27389488659519,99.53093800353552,25752.01691657887,0.0,0.0,30.334273807366582,1.820056428441995,0.09613856920249472
critical_tail_size,tail_size,1,,representative,rep_Alibaba2017_trace_dynamic_n060_823,rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,9.232753533993673,parameterized_v6c_anchor_critical_tail_turbo_1,241.78943422499236,20.434642558142592,1.3024891291033827,237.055777556336,1.611111111111111,1.0,241.78943422499236,20.434642558142592,208.50549696790054,20.338503988940097,180638.09669491503,25838.09669491503,209.20245623982908,20.39978093123487,242.48639349692084,20.49591950043737,33.28393725709182,0.09613856920249475,86.27389488659519,99.53093800353552,25752.01691657887,0.0,0.0,30.334273807366582,1.820056428441995,0.09613856920249472
critical_tail_size,tail_size,2,,representative,rep_Alibaba2017_trace_dynamic_n060_823,rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,7.2040191989945015,parameterized_v6c_anchor_critical_tail_turbo_2,241.79559533723955,20.434642558142592,1.3073311807444545,237.05709661694212,1.611111111111111,1.0,241.79559533723955,20.434642558142592,208.50549696790054,20.338503988940097,180638.09669491503,25838.09669491503,209.20245623982908,20.39978093123487,242.49255460916802,20.49591950043737,33.290098369339006,0.09613856920249475,86.27170288877795,99.53093800353552,25752.01691657887,0.0,0.0,30.334273807366582,1.820056428441995,0.09613856920249472
critical_tail_size,tail_size,4,,representative,rep_Alibaba2017_trace_dynamic_n060_823,rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,9.17668927500199,parameterized_v6c_anchor_critical_tail_turbo_4,241.80340652751687,20.434642558142592,1.3134700376883552,237.05876895027552,1.611111111111111,1.0,241.80340652751687,20.434642558142592,208.50549696790054,20.338503988940097,180638.09669491503,25838.09669491503,209.20245623982908,20.39978093123487,242.50036579944535,20.49591950043737,33.29790955961633,0.09613856920249475,86.2689239870448,99.53093800353552,25752.01691657887,0.0,0.0,30.334273807366582,1.820056428441995,0.09613856920249472
critical_tail_size,tail_size,8,,representative,rep_Alibaba2017_trace_dynamic_n060_823,rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,7.174893723997229,parameterized_v6c_anchor_critical_tail_turbo_8,241.82466835627378,20.434642558142592,1.3321641361422796,237.06133668057853,1.611111111111111,1.0,241.82466835627378,20.434642558142592,208.50549696790054,20.338503988940097,180638.09669491503,25838.09669491503,209.20245623982908,20.39978093123487,242.52162762820225,20.49591950043737,33.319171388373235,0.09613856920249475,86.26136080553891,99.53093800353552,25752.01691657887,0.0,0.0,30.334273807366582,1.820056428441995,0.09613856920249472
carbon_shift_cap,maximum_shift_fraction,0.0,,representative,rep_Alibaba2017_trace_dynamic_n060_823,rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,9.245133633005025,v6c_anchor_critical_tail_turbo_1__shift_cap,241.78943422499236,20.434642558142592,1.3024891291033827,237.055777556336,1.611111111111111,1.0,241.78943422499236,20.434642558142592,208.50549696790054,20.338503988940097,180638.09669491503,25838.09669491503,209.20245623982908,20.39978093123487,242.48639349692084,20.49591950043737,33.28393725709182,0.09613856920249475,86.27389488659519,99.53093800353552,25752.01691657887,0.0,0.0,30.334273807366582,1.820056428441995,0.09613856920249472
carbon_shift_cap,maximum_shift_fraction,0.25,,representative,rep_Alibaba2017_trace_dynamic_n060_823,rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,8.96868462600105,v6c_anchor_critical_tail_turbo_1__shift_cap,241.78943422499236,20.434642558142592,1.3024891291033827,237.055777556336,1.611111111111111,1.0,241.78943422499236,20.434642558142592,208.50549696790054,20.338503988940097,180638.09669491503,25838.09669491503,209.20245623982908,20.39978093123487,242.48639349692084,20.49591950043737,33.28393725709182,0.09613856920249475,86.27389488659519,99.53093800353552,25752.01691657887,0.0,0.0,30.334273807366582,1.820056428441995,0.09613856920249472
carbon_shift_cap,maximum_shift_fraction,0.5,,representative,rep_Alibaba2017_trace_dynamic_n060_823,rep_Alibaba2017_trace_dynamic_n060_823,Alibaba2017,trace_dynamic,30,60,823,823,0,exact_frozen_v3a_representative_scenario,216,216,7.783229380998819,v6c_anchor_critical_tail_turbo_1__shift_cap,241.78943422499236,20.434642558142592,1.3024891291033827,237.055777556336,1.611111111111111,1.0,241.78943422499236,20.434642558142592,208.50549696790054,20.338503988940097,180638.09669491503,25838.09669491503,209.20245623982908,20.39978093123487,242.48639349692084,20.49591950043737,33.28393725709182,0.09613856920249475,86.27389488659519,99.53093800353552,25752.01691657887,0.0,0.0,30.334273807366582,1.820056428441995,0.09613856920249472
